county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Rockland County NY,36087,05/19/20,-601,-428,-312,-210,-30
Kings County NY,36047,05/20/20,-3978,-2135,-1392,-669,142
Queens County NY,36081,05/20/20,-3142,-2300,-1445,-917,13
New York County NY,36061,05/20/20,-1048,55,645,1082,1684
Bronx County NY,36005,05/20/20,-1597,-868,-544,-104,379
Richmond County NY,36085,05/20/20,-520,-355,-185,-61,151
Westchester County NY,36119,05/20/20,-936,-448,-210,14,303
Bergen County NJ,34003,05/20/20,-1739,-1119,-639,-165,184
Hudson County NJ,34017,05/20/20,-942,-460,-248,-116,53
Passaic County NJ,34031,05/20/20,-744,-341,-172,-36,106
Putnam County NY,36079,05/20/20,-134,-78,-41,-23,19
Rockland County NY,36087,05/20/20,-548,-396,-295,-187,-23
Kings County NY,36047,05/21/20,-3701,-1979,-1303,-597,159
Queens County NY,36081,05/21/20,-2874,-2157,-1321,-852,25
New York County NY,36061,05/21/20,-860,186,717,1119,1701
Bronx County NY,36005,05/21/20,-1445,-747,-479,-56,388
Richmond County NY,36085,05/21/20,-485,-325,-172,-44,150
Westchester County NY,36119,05/21/20,-877,-397,-183,44,314
Bergen County NJ,34003,05/21/20,-1608,-1006,-602,-138,204
Hudson County NJ,34017,05/21/20,-874,-436,-231,-107,64
Passaic County NJ,34031,05/21/20,-682,-308,-145,-27,107
Putnam County NY,36079,05/21/20,-123,-73,-38,-19,21
Rockland County NY,36087,05/21/20,-491,-364,-268,-177,-18
Kings County NY,36047,05/22/20,-3438,-1859,-1216,-537,189
Queens County NY,36081,05/22/20,-2617,-2031,-1225,-773,43
New York County NY,36061,05/22/20,-672,304,788,1163,1711
Bronx County NY,36005,05/22/20,-1266,-653,-394,-19,407
Richmond County NY,36085,05/22/20,-428,-290,-145,-28,156
Westchester County NY,36119,05/22/20,-824,-351,-147,66,323
Bergen County NJ,34003,05/22/20,-1504,-936,-569,-110,210
Hudson County NJ,34017,05/22/20,-810,-403,-217,-95,65
Passaic County NJ,34031,05/22/20,-680,-288,-129,-19,114
Putnam County NY,36079,05/22/20,-116,-67,-36,-15,21
Rockland County NY,36087,05/22/20,-452,-337,-253,-163,-15
Kings County NY,36047,05/23/20,-3201,-1752,-1137,-465,212
Queens County NY,36081,05/23/20,-2433,-1848,-1125,-700,53
New York County NY,36061,05/23/20,-489,425,844,1205,1722
Bronx County NY,36005,05/23/20,-1135,-546,-328,28,420
Richmond County NY,36085,05/23/20,-399,-250,-124,-11,163
Westchester County NY,36119,05/23/20,-731,-296,-113,93,327
Bergen County NJ,34003,05/23/20,-1372,-856,-512,-92,221
Hudson County NJ,34017,05/23/20,-770,-362,-198,-82,74
Passaic County NJ,34031,05/23/20,-629,-271,-115,-11,114
Putnam County NY,36079,05/23/20,-116,-58,-33,-12,21
Rockland County NY,36087,05/23/20,-423,-308,-231,-148,-9
